X,Y,Z,ERROR
48,48,0,67.88225099390856
34,0,0,34.0
37,2,0,37.05401462729781
9,-35,0,36.138621999185304
26,18,0,31.622776601683793
39,9,0,40.024992192379
21,-8,0,22.47220505424423
44,-36,0,56.85068161420758
46,8,0,46.69047011971501
41,43,0,59.413803110051795
32,-13,0,34.539832078341085
26,-39,0,46.87216658103186
37,21,0,42.5440947723653
12,-6,0,13.416407864998739
32,-13,0,34.539832078341085
18,1,0,18.027756377319946
28,-35,0,44.82186966202994
21,7,0,22.135943621178654
13,-50,0,51.66236541235796
24,-18,0,30.0
16,-17,0,23.345235059857504
1,-15,0,15.033296378372908
23,-2,0,23.08679276123039
33,-29,0,43.93176527297759
46,20,0,50.15974481593781
47,-12,0,48.507731342539614
5,32,0,32.38826948140329
29,16,0,33.12099032335839
21,-22,0,30.4138126514911
43,20,0,47.4236228055175
22,44,0,49.193495504995376
8,28,0,29.120439557122072
29,-36,0,46.22769732530488
27,22,0,34.828149534535996
16,40,0,43.08131845707603
28,5,0,28.442925306655784
31,36,0,47.50789408087881
3,-46,0,46.09772228646444
9,-37,0,38.07886552931954
45,48,0,65.79513659838392
21,-43,0,47.853944456021594
41,-23,0,47.01063709417264
41,-6,0,41.43669871020132
19,23,0,29.832867780352597
33,-19,0,38.07886552931954
27,-25,0,36.796738985948195
7,49,0,49.49747468305833
15,-26,0,30.01666203960727
19,6,0,19.924858845171276
33,-11,0,34.785054261852174
2,-44,0,44.04543109109048
23,-27,0,35.4682957019364
23,-1,0,23.021728866442675
9,-18,0,20.12461179749811
15,49,0,51.24451190127583
36,39,0,53.075418038862395
17,-42,0,45.31004303683677
24,13,0,27.294688127912362
38,49,0,62.00806399170998
30,49,0,57.4543296888929
10,6,0,11.661903789690601
31,4,0,31.25699921617557
35,-44,0,56.22277118748239
7,32,0,32.7566787083184
25,9,0,26.570660511172846
33,40,0,51.85556864985669
35,13,0,37.33630940518894
31,22,0,38.01315561749642
0,29,0,29.0
10,26,0,27.85677655436824
3,16,0,16.278820596099706
13,39,0,41.10960958218893
37,15,0,39.92492955535426
27,45,0,52.478567053607705
38,24,0,44.94441010848846
22,33,0,39.66106403010388
33,49,0,59.07622195096772
34,48,0,58.82176467941097
0,6,0,6.0
2,20,0,20.09975124224178
20,-6,0,20.8806130178211
33,-3,0,33.13608305156178
20,-23,0,30.479501308256342
20,46,0,50.15974481593781
43,19,0,47.01063709417264
15,24,0,28.30194339616981
9,-6,0,10.816653826391969
13,15,0,19.849433241279208
43,18,0,46.61544808322666
48,-20,0,52.0
32,-20,0,37.73592452822641
47,-20,0,51.07837115648854
42,-9,0,42.95346318982906
23,-32,0,39.408120990476064
3,-13,0,13.341664064126334
48,34,0,58.82176467941097
20,0,0,20.0
45,-45,0,63.63961030678928
8,25,0,26.248809496813376
29,-17,0,33.61547262794322
35,-17,0,38.91015291668744
41,-37,0,55.226805085936306
24,-43,0,49.24428900898052
26,-13,0,29.068883707497267
6,-44,0,44.40720662234904
37,13,0,39.21734310225516
3,-48,0,48.093658625644196
49,-44,0,65.85590330410783
35,16,0,38.48376280978771
15,-22,0,26.627053911388696
33,24,0,40.80441152620633
6,47,0,47.38143096192854
8,-13,0,15.264337522473747
17,-16,0,23.345235059857504
45,24,0,51.0
2,-44,0,44.04543109109048
24,-1,0,24.020824298928627
12,25,0,27.730849247724095
41,9,0,41.97618372363071
40,42,0,58.0
42,-4,0,42.190046219457976
43,25,0,49.73932046178355
7,32,0,32.7566787083184
10,-48,0,49.03060268852505
31,-10,0,32.57299494980466
1,-23,0,23.021728866442675
2,-39,0,39.05124837953327
15,3,0,15.297058540778355
18,40,0,43.86342439892262
11,40,0,41.48493702538308
48,-13,0,49.72926703662542
34,-11,0,35.73513677041127
13,-22,0,25.553864678361276
15,-49,0,51.24451190127583
11,-9,0,14.212670403551895
1,-1,0,1.4142135623730951
16,36,0,39.395431207184416
21,-10,0,23.259406699226016
33,-48,0,58.249463516842795
45,37,0,58.25804665451803
41,14,0,43.32435804486894
22,24,0,32.55764119219941
23,-16,0,28.0178514522438
12,-13,0,17.69180601295413
25,-10,0,26.92582403567252
27,44,0,51.62363799656123
41,-18,0,44.77722635447622
44,-43,0,61.5223536610881
4,-23,0,23.345235059857504
1,-11,0,11.045361017187261
12,17,0,20.808652046684813
5,-19,0,19.6468827043885
18,13,0,22.20360331117452
19,-34,0,38.948684188300895
10,37,0,38.3275357934736
16,4,0,16.492422502470642
26,30,0,39.698866482558415
6,-49,0,49.36598018878993
26,7,0,26.92582403567252
20,33,0,38.58756276314948
17,35,0,38.91015291668744
4,18,0,18.439088914585774
46,-25,0,52.354560450833695
41,34,0,53.2634959423431
15,1,0,15.033296378372908
41,-26,0,48.54894437575342
44,-46,0,63.655321851358195
38,-1,0,38.01315561749642
18,31,0,35.84689665786984
24,-39,0,45.79301256742124
10,-32,0,33.52610922848042
43,22,0,48.30113870293329
6,7,0,9.219544457292887
4,44,0,44.181444068749045
47,-44,0,64.38167441127949
34,26,0,42.80186911806539
28,22,0,35.608987629529715
10,-32,0,33.52610922848042
40,31,0,50.60632371551998
4,-27,0,27.294688127912362
11,0,0,11.0
32,1,0,32.01562118716424
19,-18,0,26.1725046566048
31,-10,0,32.57299494980466
22,-5,0,22.561028345356956
16,-24,0,28.844410203711913
30,14,0,33.1058907144937
47,-42,0,63.0317380372777
33,18,0,37.589892258425
38,49,0,62.00806399170998
23,-25,0,33.97057550292606
42,-30,0,51.61395160225576
34,34,0,48.08326112068523
18,-36,0,40.24922359499622
17,11,0,20.248456731316587
42,-5,0,42.2965719651132
31,9,0,32.28002478313795
45,26,0,51.97114584074513
38,18,0,42.04759208325728
8,-42,0,42.7551166528639
7,-2,0,7.280109889280518
13,11,0,17.029386365926403
4,44,0,44.181444068749045
10,11,0,14.866068747318506
19,6,0,19.924858845171276
12,-50,0,51.419840528729765
27,5,0,27.459060435491963
46,-12,0,47.53945729601885
21,35,0,40.8166632639171
33,6,0,33.54101966249684
16,32,0,35.77708763999664
43,20,0,47.4236228055175
3,-44,0,44.10215414239989
42,-42,0,59.39696961966999
6,25,0,25.709920264364882
49,35,0,60.21627686929839
13,30,0,32.69556544854363
0,41,0,41.0
30,45,0,54.08326913195984
5,25,0,25.495097567963924
35,-29,0,45.45327270945405
21,-39,0,44.294469180700204
28,34,0,44.04543109109048
31,32,0,44.553338819890925
25,-9,0,26.570660511172846
21,-14,0,25.238858928247925
9,44,0,44.91102314577124
21,48,0,52.392747589718944
4,-7,0,8.06225774829855
37,14,0,39.56008088970496
22,-27,0,34.828149534535996
38,-26,0,46.04345773288535
3,40,0,40.11234224026316
11,37,0,38.600518131237564
24,-24,0,33.94112549695428
38,35,0,51.66236541235796
35,35,0,49.49747468305833
7,49,0,49.49747468305833
39,49,0,62.625873247404705
26,-39,0,46.87216658103186
22,-8,0,23.40939982143925
25,33,0,41.400483088968905
0,10,0,10.0
10,-13,0,16.401219466856727
13,13,0,18.384776310850235
21,-40,0,45.17742799230607
27,-8,0,28.160255680657446
42,41,0,58.69412236331676
1,-9,0,9.055385138137417
19,45,0,48.84669896727925
14,18,0,22.80350850198276
12,-10,0,15.620499351813308
32,-28,0,42.5205832509386
33,-41,0,52.630789467763066
25,33,0,41.400483088968905
31,-5,0,31.400636936215164
23,43,0,48.76474136094644
45,35,0,57.0087712549569
15,0,0,15.0
34,-7,0,34.713109915419565
47,21,0,51.478150704935004
32,-3,0,32.14031735997639
14,1,0,14.035668847618199
5,0,0,5.0
18,26,0,31.622776601683793
40,2,0,40.049968789001575
4,45,0,45.17742799230607
28,-4,0,28.284271247461902
2,-17,0,17.11724276862369
25,49,0,55.00909015790027
20,31,0,36.89173349139343
45,24,0,51.0
5,27,0,27.459060435491963
46,-50,0,67.94115100585212
27,28,0,38.897300677553446
41,-40,0,57.28001396647874
4,20,0,20.396078054371138
46,-10,0,47.07440918375928
10,32,0,33.52610922848042
8,47,0,47.67598976424087
36,37,0,51.62363799656123
42,-15,0,44.598206241955516
21,49,0,53.31041174104736
13,-38,0,40.162171256046406
4,-5,0,6.4031242374328485
6,20,0,20.8806130178211
35,-23,0,41.88078318274385
15,45,0,47.43416490252569
21,45,0,49.658836071740545
19,-33,0,38.07886552931954
14,-6,0,15.231546211727817
47,-13,0,48.76474136094644
3,4,0,5.0
22,-37,0,43.04648650006177
11,-6,0,12.529964086141668
4,-1,0,4.123105625617661
31,30,0,43.139309220245984
10,-1,0,10.04987562112089
12,-2,0,12.165525060596439
1,-15,0,15.033296378372908
23,33,0,40.22437072223753
43,43,0,60.81118318204309
22,-10,0,24.166091947189145
42,-35,0,54.67174773134658
32,33,0,45.967379738244816
23,-34,0,41.048751503547585
31,2,0,31.064449134018133
22,13,0,25.553864678361276
2,1,0,2.23606797749979
19,23,0,29.832867780352597
26,32,0,41.23105625617661
36,-43,0,56.08029957123981
21,-47,0,51.478150704935004
49,38,0,62.00806399170998
47,14,0,49.040799340956916
46,-43,0,62.96824596572466
20,12,0,23.323807579381203
4,24,0,24.331050121192877
19,19,0,26.870057685088806
45,16,0,47.75981574503821
27,8,0,28.160255680657446
34,4,0,34.23448553724738
17,-6,0,18.027756377319946
27,-44,0,51.62363799656123
18,-29,0,34.132096331752024
16,1,0,16.0312195418814
25,-10,0,26.92582403567252
19,26,0,32.202484376209235
19,-38,0,42.485291572496
30,48,0,56.60388679233962
48,-26,0,54.589376255824725
46,27,0,53.33854141237835
16,-13,0,20.615528128088304
12,39,0,40.80441152620633
9,-44,0,44.91102314577124
11,-38,0,39.56008088970496
7,37,0,37.656340767525464
16,19,0,24.839484696748443
12,8,0,14.422205101855956
5,-18,0,18.681541692269406
6,-41,0,41.43669871020132
27,-38,0,46.61544808322666
38,-35,0,51.66236541235796
44,28,0,52.15361924162119
25,-23,0,33.97057550292606
0,48,0,48.0
28,46,0,53.85164807134504
34,1,0,34.0147027033899
19,-28,0,33.83784863137726
19,16,0,24.839484696748443
30,33,0,44.598206241955516
48,-37,0,60.60528029800704
44,11,0,45.35416188179427
14,2,0,14.142135623730951
3,-7,0,7.615773105863909
40,-19,0,44.28317965096906
12,-3,0,12.36931687685298
17,-46,0,49.040799340956916
39,-2,0,39.05124837953327
18,-10,0,20.591260281974
14,3,0,14.317821063276353
24,18,0,30.0
45,1,0,45.0111097397076
33,35,0,48.104053883222775
11,-38,0,39.56008088970496
20,-40,0,44.721359549995796
11,-10,0,14.866068747318506
47,42,0,63.0317380372777
1,2,0,2.23606797749979
34,12,0,36.05551275463989
41,-15,0,43.657759905886145
10,29,0,30.675723300355934
36,-34,0,49.51767361255979
33,25,0,41.400483088968905
3,2,0,3.605551275463989
23,22,0,31.827660925679098
3,-27,0,27.16615541441225
14,1,0,14.035668847618199
17,5,0,17.72004514666935
33,-42,0,53.41348144429457
12,-25,0,27.730849247724095
11,-47,0,48.27007354458868
16,-39,0,42.15447781671598
27,18,0,32.449961479175904
32,-14,0,34.92849839314596
7,-45,0,45.5411901469428
38,-13,0,40.162171256046406
18,-41,0,44.77722635447622
38,46,0,59.665735560705194
45,29,0,53.53503525729669
36,-18,0,40.24922359499622
16,8,0,17.88854381999832
10,-28,0,29.732137494637012
5,3,0,5.830951894845301
14,11,0,17.804493814764857
5,12,0,13.0
27,-24,0,36.124783736376884
19,-29,0,34.66987164671943
1,37,0,37.013511046643494
26,-43,0,50.24937810560445
44,-50,0,66.60330322138685
0,34,0,34.0
1,-10,0,10.04987562112089
21,-16,0,26.40075756488817
14,-34,0,36.76955262170047
7,1,0,7.0710678118654755
33,17,0,37.12142238654117
22,-36,0,42.190046219457976
32,-31,0,44.553338819890925
40,-14,0,42.37924020083418
22,-13,0,25.553864678361276
38,36,0,52.3450093132096
49,-40,0,63.25345840347388
3,-42,0,42.1070065428546
9,-3,0,9.486832980505138
39,-44,0,58.7962583843564
36,34,0,49.51767361255979
13,43,0,44.9221548904324
38,0,0,38.0
42,-5,0,42.2965719651132
49,1,0,49.01020301937138
37,41,0,55.226805085936306
48,-36,0,60.0
19,-29,0,34.66987164671943
8,-36,0,36.87817782917155
39,-17,0,42.5440947723653
22,-42,0,47.41307836451879
22,17,0,27.80287754891569
13,18,0,22.20360331117452
18,39,0,42.95346318982906
3,-25,0,25.179356624028344
29,10,0,30.675723300355934
45,-10,0,46.09772228646444
26,27,0,37.48332962798263
2,-26,0,26.076809620810597
45,-12,0,46.57252408878007
13,-29,0,31.78049716414141
49,41,0,63.89053137985315
16,-46,0,48.703182647543684
11,-24,0,26.40075756488817
15,47,0,49.33558553417604
7,-15,0,16.55294535724685
11,2,0,11.180339887498949
20,-34,0,39.44616584663204
43,-47,0,63.702433234531945
28,35,0,44.82186966202994
10,18,0,20.591260281974
21,-1,0,21.02379604162864
11,-35,0,36.68787265568828
41,-12,0,42.720018726587654
0,11,0,11.0
35,27,0,44.204072210600685
1,-25,0,25.019992006393608
4,-42,0,42.190046219457976
32,2,0,32.0624390837628
44,-35,0,56.22277118748239
37,-15,0,39.92492955535426
42,22,0,47.41307836451879
31,-28,0,41.773197148410844
22,-12,0,25.059928172283335
11,-34,0,35.73513677041127
45,-25,0,51.478150704935004
18,25,0,30.805843601498726
45,0,0,45.0
27,-30,0,40.36087214122113
10,37,0,38.3275357934736
3,-45,0,45.09988913511872
24,30,0,38.41874542459709
31,-45,0,54.644304369257
35,-7,0,35.6931365951495
40,30,0,50.0
5,8,0,9.433981132056603
26,16,0,30.528675044947494
4,-7,0,8.06225774829855
31,-41,0,51.40038910358559
28,-23,0,36.235341863986875
42,42,0,59.39696961966999
24,28,0,36.87817782917155
19,1,0,19.026297590440446
24,24,0,33.94112549695428
37,6,0,37.48332962798263
16,-5,0,16.76305461424021
1,41,0,41.012193308819754
15,-41,0,43.657759905886145
22,41,0,46.52956049652737
39,-10,0,40.26164427839479
38,-6,0,38.47076812334269
20,40,0,44.721359549995796
16,-5,0,16.76305461424021
30,40,0,50.0
48,48,0,67.88225099390856
13,49,0,50.695167422546305
5,-22,0,22.561028345356956
13,18,0,22.20360331117452
2,-10,0,10.198039027185569
4,-8,0,8.94427190999916
49,22,0,53.71219600798314
26,-20,0,32.802438933713454
4,-32,0,32.2490309931942
21,-37,0,42.5440947723653
32,46,0,56.0357029044876
42,-24,0,48.373546489791295
5,27,0,27.459060435491963
5,-28,0,28.442925306655784
4,18,0,18.439088914585774
8,-13,0,15.264337522473747
23,-14,0,26.92582403567252
18,17,0,24.758836806279895
18,13,0,22.20360331117452
31,21,0,37.44329045369811
14,-49,0,50.96076922496363
19,-3,0,19.235384061671343
35,45,0,57.0087712549569
28,7,0,28.861739379323623
17,-48,0,50.92150822589606
3,-5,0,5.830951894845301
11,18,0,21.095023109728988
44,-37,0,57.48912940721924
39,33,0,51.088159097779204
3,-17,0,17.26267650163207
34,-39,0,51.73973328110612
39,15,0,41.78516483155236
5,48,0,48.25971404805462
29,-35,0,45.45327270945405
2,16,0,16.1245154965971
19,-11,0,21.95449840010015
32,5,0,32.38826948140329
3,45,0,45.09988913511872
13,47,0,48.76474136094644
8,29,0,30.083217912982647
32,47,0,56.859475903318
29,47,0,55.226805085936306
34,42,0,54.037024344425184
16,-33,0,36.6742416417845
3,-27,0,27.16615541441225
42,44,0,60.8276253029822
4,37,0,37.21558813185679
20,18,0,26.90724809414742
11,7,0,13.038404810405298
47,8,0,47.67598976424087
11,-47,0,48.27007354458868
49,-28,0,56.43580423808985
4,-25,0,25.317977802344327
38,-23,0,44.41846462902562
25,-46,0,52.354560450833695
15,31,0,34.438350715445125
6,-21,0,21.840329667841555
9,29,0,30.364452901377952
28,4,0,28.284271247461902
6,47,0,47.38143096192854
31,-37,0,48.27007354458868
31,-36,0,47.50789408087881
33,10,0,34.48187929913333
27,47,0,54.20332093147061
29,-40,0,49.4064773081425
21,-6,0,21.840329667841555
12,-45,0,46.57252408878007
41,-10,0,42.20189569201838
36,-35,0,50.20956084253277
24,35,0,42.43819034784589
28,11,0,30.083217912982647
20,-17,0,26.248809496813376
24,-5,0,24.515301344262525
39,18,0,42.95346318982906
49,9,0,49.8196748283246
3,20,0,20.223748416156685
33,16,0,36.6742416417845
8,-3,0,8.54400374531753
2,-25,0,25.079872407968907
48,2,0,48.041648597857254
0,0,0,0.0
24,-47,0,52.773099207835045
16,26,0,30.528675044947494
26,-30,0,39.698866482558415
22,-14,0,26.076809620810597
20,-8,0,21.540659228538015
29,27,0,39.6232255123179
6,-32,0,32.55764119219941
29,36,0,46.22769732530488
12,2,0,12.165525060596439
1,-35,0,35.014282800023196
17,26,0,31.064449134018133
27,37,0,45.803929962395145
4,-4,0,5.656854249492381
34,31,0,46.010868281309364
11,-42,0,43.41658669218482
38,-35,0,51.66236541235796
11,-46,0,47.29693436154187
41,-47,0,62.369864518050704
35,41,0,53.907327887774215
40,-38,0,55.17245689653489
49,24,0,54.56189146281496
22,16,0,27.202941017470888
23,39,0,45.27692569068709
29,-17,0,33.61547262794322
19,-9,0,21.02379604162864
2,-31,0,31.064449134018133
42,-42,0,59.39696961966999
2,31,0,31.064449134018133
46,16,0,48.703182647543684
8,47,0,47.67598976424087
16,23,0,28.0178514522438
41,-15,0,43.657759905886145
4,-36,0,36.22154055254967
41,5,0,41.30375285612676
17,3,0,17.26267650163207
0,-34,0,34.0
6,-40,0,40.44749683231337
46,-49,0,67.20863039818622
30,9,0,31.32091952673165
26,-34,0,42.80186911806539
8,40,0,40.792156108742276
13,47,0,48.76474136094644
22,-16,0,27.202941017470888
4,-32,0,32.2490309931942
3,-14,0,14.317821063276353
21,14,0,25.238858928247925
4,35,0,35.22782990761707
5,-16,0,16.76305461424021
20,-8,0,21.540659228538015
3,35,0,35.12833614050059
30,37,0,47.634021455258214
30,38,0,48.41487374764082
6,-19,0,19.924858845171276
3,16,0,16.278820596099706
21,20,0,29.0
47,19,0,50.695167422546305
37,-5,0,37.33630940518894
18,3,0,18.24828759089466
33,-14,0,35.84689665786984
42,-37,0,55.97320787662612
22,-26,0,34.058772731852805
23,13,0,26.419689627245813
41,-1,0,41.012193308819754
30,-44,0,53.25410782277739
34,18,0,38.47076812334269
17,-34,0,38.01315561749642
15,-10,0,18.027756377319946
37,11,0,38.600518131237564
5,-37,0,37.33630940518894
24,38,0,44.94441010848846
4,-31,0,31.25699921617557
33,9,0,34.20526275297414
32,44,0,54.405882034941776
16,-20,0,25.612496949731394
41,34,0,53.2634959423431
39,-47,0,61.07372593840988
39,-13,0,41.10960958218893
26,11,0,28.231188426986208
20,19,0,27.586228448267445
34,10,0,35.4400902933387
42,-46,0,62.289646009589745
15,16,0,21.93171219946131
22,35,0,41.340053217188775
37,-33,0,49.57822102496216
9,1,0,9.055385138137417
36,-6,0,36.49657518178932
13,37,0,39.21734310225516
47,-10,0,48.05205510693585
31,-42,0,52.20153254455275
30,-13,0,32.69556544854363
12,42,0,43.68065933568311
7,17,0,18.384776310850235
21,-35,0,40.8166632639171
28,43,0,51.31276644267
27,-32,0,41.86884283091664
38,47,0,60.440052945046304
18,33,0,37.589892258425
25,-26,0,36.069377593742864
1,-3,0,3.1622776601683795
28,-13,0,30.870698080866262
24,47,0,52.773099207835045
26,41,0,48.54894437575342
30,16,0,34.0
5,-12,0,13.0
47,-9,0,47.853944456021594
0,2,0,2.0
23,28,0,36.235341863986875
1,-37,0,37.013511046643494
44,33,0,55.0
41,-14,0,43.32435804486894
1,-44,0,44.01136216933077
32,-41,0,52.009614495783374
1,48,0,48.010415536631214
48,-46,0,66.48308055437865
35,49,0,60.21627686929839
46,-38,0,59.665735560705194
23,27,0,35.4682957019364
23,-28,0,36.235341863986875
49,23,0,54.12947441089743
7,16,0,17.46424919657298
48,-32,0,57.688820407423826
3,-45,0,45.09988913511872
35,-28,0,44.82186966202994
12,-5,0,13.0
44,-22,0,49.193495504995376
25,-23,0,33.97057550292606
44,-19,0,47.92702786528704
13,-43,0,44.9221548904324
9,35,0,36.138621999185304
9,14,0,16.64331697709324
22,0,0,22.0
14,-23,0,26.92582403567252
47,-13,0,48.76474136094644
18,24,0,30.0
13,19,0,23.021728866442675
21,49,0,53.31041174104736
42,5,0,42.2965719651132
4,3,0,5.0
4,-33,0,33.24154027718932
30,-48,0,56.60388679233962
20,-4,0,20.396078054371138
31,8,0,32.01562118716424
45,-32,0,55.21775076911409
13,-3,0,13.341664064126334
25,-9,0,26.570660511172846
15,-50,0,52.20153254455275
30,35,0,46.09772228646444
8,39,0,39.81205847478876
4,-12,0,12.649110640673518
46,-46,0,65.05382386916237
16,-9,0,18.35755975068582
13,12,0,17.69180601295413
46,31,0,55.47071299343465
29,37,0,47.01063709417264
44,15,0,46.486557196677836
0,2,0,2.0
29,2,0,29.068883707497267
44,26,0,51.10772935672255
5,47,0,47.265209192385896
48,15,0,50.28916384272063
28,7,0,28.861739379323623
27,-49,0,55.94640292279746
20,-41,0,45.617978911828175
15,16,0,21.93171219946131
43,-35,0,55.44366510251645
35,27,0,44.204072210600685
39,-18,0,42.95346318982906
36,29,0,46.22769732530488
12,10,0,15.620499351813308
15,39,0,41.78516483155236
16,0,0,16.0
16,-34,0,37.57658845611187
49,46,0,67.20863039818622
49,-9,0,49.8196748283246
43,47,0,63.702433234531945
10,16,0,18.867962264113206
6,37,0,37.48332962798263
19,-36,0,40.70626487409524
8,43,0,43.73785545725808
44,49,0,65.85590330410783
2,31,0,31.064449134018133
29,5,0,29.427877939124322
21,-17,0,27.018512172212592
9,45,0,45.89117562233506
10,-12,0,15.620499351813308
14,-29,0,32.202484376209235
18,41,0,44.77722635447622
48,-26,0,54.589376255824725
37,-33,0,49.57822102496216
31,-26,0,40.45985664828782
17,-24,0,29.410882339705484
29,-33,0,43.93176527297759
20,-13,0,23.853720883753127
40,47,0,61.71709649683789
18,27,0,32.449961479175904
27,1,0,27.018512172212592
21,-9,0,22.847319317591726
26,-2,0,26.076809620810597
4,-14,0,14.560219778561036
7,-18,0,19.313207915827967
15,7,0,16.55294535724685
31,15,0,34.438350715445125
8,6,0,10.0
6,-30,0,30.59411708155671
2,-32,0,32.0624390837628
3,34,0,34.132096331752024
19,7,0,20.248456731316587
44,-26,0,51.10772935672255
47,2,0,47.042533945356304
6,16,0,17.08800749063506
27,36,0,45.0
20,36,0,41.182520563948
38,7,0,38.63935817272331
42,-35,0,54.67174773134658
24,-14,0,27.784887978899608
26,-43,0,50.24937810560445
29,44,0,52.69724850502159
39,32,0,50.44799302251776
49,20,0,52.92447448959697
7,11,0,13.038404810405298
48,26,0,54.589376255824725
4,22,0,22.360679774997898
11,-42,0,43.41658669218482
38,7,0,38.63935817272331
19,5,0,19.6468827043885
47,-7,0,47.51841748206689
37,34,0,50.24937810560445
12,-39,0,40.80441152620633
7,7,0,9.899494936611665
34,-16,0,37.57658845611187
11,38,0,39.56008088970496
24,22,0,32.55764119219941
21,-1,0,21.02379604162864
7,40,0,40.607881008493905
31,-13,0,33.61547262794322
33,-35,0,48.104053883222775
2,9,0,9.219544457292887
34,-35,0,48.79549159502341
6,6,0,8.48528137423857
20,-18,0,26.90724809414742
16,27,0,31.38470965295043
34,10,0,35.4400902933387
7,31,0,31.78049716414141
16,-49,0,51.54609587543949
24,-48,0,53.665631459994955
43,38,0,57.38466694161429
15,-6,0,16.15549442140351
17,-9,0,19.235384061671343
18,48,0,51.264022471905186
43,15,0,45.5411901469428
39,-24,0,45.79301256742124
10,-14,0,17.204650534085253
2,30,0,30.066592756745816
17,40,0,43.46262762420146
11,22,0,24.596747752497688
40,-17,0,43.46262762420146
45,-21,0,49.658836071740545
33,25,0,41.400483088968905
21,36,0,41.677331968349414
23,12,0,25.942243542145693
21,48,0,52.392747589718944
45,18,0,48.46648326421054
24,27,0,36.124783736376884
39,-47,0,61.07372593840988
43,-28,0,51.31276644267
49,-8,0,49.64876634922564
3,-38,0,38.118237105091836
5,3,0,5.830951894845301
39,-21,0,44.294469180700204
37,20,0,42.05948168962618
8,-31,0,32.01562118716424
7,19,0,20.248456731316587
10,15,0,18.027756377319946
6,4,0,7.211102550927978
11,33,0,34.785054261852174
3,-17,0,17.26267650163207
3,8,0,8.54400374531753
22,0,0,22.0
16,14,0,21.2602916254693
7,32,0,32.7566787083184
3,-30,0,30.14962686336267
5,3,0,5.830951894845301
36,28,0,45.60701700396552
8,-15,0,17.0
27,-13,0,29.966648127543394
10,41,0,42.20189569201838
27,42,0,49.92995093127971
39,15,0,41.78516483155236
20,40,0,44.721359549995796
18,-25,0,30.805843601498726
4,-41,0,41.19465984809196
4,-9,0,9.848857801796104
39,25,0,46.32493928760188
0,-19,0,19.0
25,20,0,32.01562118716424
45,40,0,60.207972893961475
37,29,0,47.01063709417264
30,47,0,55.758407437802596
27,1,0,27.018512172212592
28,-17,0,32.7566787083184
0,16,0,16.0
40,-18,0,43.86342439892262
38,21,0,43.41658669218482
28,7,0,28.861739379323623
22,2,0,22.090722034374522
33,-41,0,52.630789467763066
6,4,0,7.211102550927978
21,7,0,22.135943621178654
34,-9,0,35.17101079013795
8,35,0,35.90264614203248
45,5,0,45.27692569068709
0,43,0,43.0
28,12,0,30.463092423455635
20,-26,0,32.802438933713454
14,-2,0,14.142135623730951
15,16,0,21.93171219946131
11,-27,0,29.154759474226502
35,12,0,37.0
49,12,0,50.44799302251776
9,45,0,45.89117562233506
28,-23,0,36.235341863986875
1,-48,0,48.010415536631214
23,-31,0,38.600518131237564
8,-43,0,43.73785545725808
36,45,0,57.62811813689564
33,-3,0,33.13608305156178
7,48,0,48.507731342539614
38,-27,0,46.61544808322666
33,4,0,33.24154027718932
21,29,0,35.805027579936315
8,-24,0,25.298221281347036
34,-12,0,36.05551275463989
44,42,0,60.8276253029822
36,-8,0,36.87817782917155
41,16,0,44.01136216933077
7,-24,0,25.0
0,46,0,46.0
36,-20,0,41.182520563948
20,32,0,37.73592452822641
15,-47,0,49.33558553417604
33,-8,0,33.95585369269929
8,-40,0,40.792156108742276
2,5,0,5.385164807134504
37,-40,0,54.48853090330111
24,43,0,49.24428900898052
25,46,0,52.354560450833695
32,-19,0,37.21558813185679
39,32,0,50.44799302251776
11,10,0,14.866068747318506
39,-11,0,40.52159917870962
17,10,0,19.72308292331602
11,17,0,20.248456731316587
44,-39,0,58.7962583843564
6,21,0,21.840329667841555
21,44,0,48.75448697299562
2,-8,0,8.246211251235321
33,48,0,58.249463516842795
12,34,0,36.05551275463989
1,16,0,16.0312195418814
17,32,0,36.235341863986875
47,-36,0,59.20304046246274
37,-45,0,58.25804665451803
25,-49,0,55.00909015790027
45,-5,0,45.27692569068709
44,-5,0,44.28317965096906
34,13,0,36.40054944640259
44,6,0,44.40720662234904
8,49,0,49.64876634922564
27,-42,0,49.92995093127971
9,-5,0,10.295630140987
5,25,0,25.495097567963924
22,18,0,28.42534080710379
37,13,0,39.21734310225516
13,47,0,48.76474136094644
17,-21,0,27.018512172212592
6,-36,0,36.49657518178932
38,-13,0,40.162171256046406
30,18,0,34.9857113690718
49,12,0,50.44799302251776
3,-4,0,5.0
11,33,0,34.785054261852174
24,46,0,51.884487084291386
28,-38,0,47.20169488482379
19,0,0,19.0
34,-46,0,57.201398584300364
9,11,0,14.212670403551895
7,22,0,23.08679276123039
34,34,0,48.08326112068523
12,-36,0,37.94733192202055
34,-14,0,36.76955262170047
9,-8,0,12.041594578792296
28,26,0,38.2099463490856
6,-29,0,29.614185789921695
26,1,0,26.019223662515376
1,41,0,41.012193308819754
38,-25,0,45.48626166217664
2,-8,0,8.246211251235321
20,36,0,41.182520563948
17,-22,0,27.80287754891569
35,37,0,50.93132631298737
15,3,0,15.297058540778355
27,-22,0,34.828149534535996
28,19,0,33.83784863137726
17,46,0,49.040799340956916
12,18,0,21.633307652783937
15,37,0,39.92492955535426
23,-17,0,28.600699292150182
49,27,0,55.94640292279746
29,14,0,32.202484376209235
19,48,0,51.62363799656123
